3.1743006285e-02,9.1901360310e-01, 1.0445787643e+00
2.1229694338e-02,9.9807301545e-01, 1.0060084217e+00
8.1368967483e-03,9.9965108229e-01, 9.9821758728e-01
2.0836199742e-03,9.9992913570e-01, 9.9958527445e-01
3.7181484321e-04,9.9995802732e-01, 9.9973742449e-01
4.7153885469e-05,9.9997694192e-01, 9.9984945745e-01
4.2546311405e-06,9.9998521229e-01, 9.9989992112e-01
4.3902934877e-07,9.9998973078e-01, 9.9992848795e-01
